bucket,signal_date,stock_id,grade,entry_date,ret_5,exc_5,excu_5,ret_20,exc_20,excu_20,ret_60,exc_60,excu_60,ret_120,exc_120,excu_120,ret_250,exc_250,excu_250
mid,2012-01-16,1305,C,2012-01-17,0.04754805825242716,-0.012190911284732577,-0.07233293589961942,0.14463543689320382,0.04545086632845377,-0.033725089422585564,0.08638300970873783,0.04791788224582208,0.04853121022287655,-0.010704368932038945,0.01311897488582505,0.016706206016626424,0.5378393203883495,0.46333245802006096,0.5079750556938247
mid,2012-01-16,3105,S,2012-01-17,0.06783421566633221,0.008095246129172479,-0.05204677848571437,0.1967816105217545,0.09759703995700444,0.01842108420596511,0.15862370440344767,0.12015857694053192,0.12077190491758638,-0.1321657285277764,-0.10834238470991239,-0.10475515357911103,-0.11506052521435736,-0.18956738758264588,-0.14492478990888213
mid,2012-01-17,2493,C,2012-01-18,0.06391744186046502,0.0029111924160826474,-0.029046787388546935,0.23601046511627902,0.13569514773032512,0.09446162118564305,0.3104290697674418,0.2648796700773929,0.2748504983388702,0.08252209302325567,0.09428927103019027,0.11683505731899935,0.17554534883720932,0.10497414126403007,0.1813953488372093
mid,2012-01-17,3006,C,2012-01-18,0.1359124061882281,0.07490615674384574,0.042948176939216154,0.1876365579789764,0.08732124059302251,0.046087714048340445,-0.04224849613235746,-0.08779789582240635,-0.07782706756092905,-0.1246239592398872,-0.11285678123295259,-0.09031099494414352,-0.1476124792667187,-0.21818368683989794,-0.1417624792667187
mid,2012-01-17,4526,C,2012-01-18,0.07258135836639892,0.011575108922016547,-0.020382870882613036,0.0868416316444224,-0.013473685741531488,-0.05470721228621356,-0.05754341830147001,-0.1030928179915189,-0.0931219897300416,-0.1349408721361571,-0.1231736941292225,-0.10062790784041342,-0.16403182383681578,-0.23460303140999503,-0.15818182383681578
mid,2012-01-17,5536,C,2012-01-18,0.05324090763241376,-0.007765341811968619,-0.0397233216165982,0.057786337383448315,-0.04252898000250558,-0.08376250654718764,0.08051364657310348,0.03496424688305458,0.044935075144531884,0.08505907632413803,0.09682625433107264,0.11937204061988171,0.15324092367586198,0.08266971610268273,0.15909092367586197
mid,2012-01-18,1229,C,2012-01-30,0.021177027027026972,-0.01669988518661878,-0.03085586557372033,0.06171756756756754,-0.03467641765732075,-0.05893564817243314,-0.011255405405405462,-0.02663729178712735,-0.014788704746593773,0.04009594594594592,0.07286448114902858,0.0956391732036791,0.05631216216216219,0.017353866072467382,0.09459788664519464
mid,2012-01-18,1506,C,2012-01-30,0.005513636363636464,-0.03236327585000929,-0.04651925623711084,0.0206651515151516,-0.07572883370973668,-0.09998806422484907,0.0206651515151516,0.005283265133429714,0.01713185217396329,0.001725757575757791,0.03449429277884044,0.057268984833490966,-0.15736515151515149,-0.1963234476048463,-0.11907942703211905
mid,2012-01-18,1785,C,2012-01-30,0.04124141274238204,0.0033645005287362903,-0.01079147985836526,0.14511952908587236,0.04872554386098407,0.024466313345871682,0.10356828254847641,0.08818639616675453,0.1000349832072881,0.11187853185595578,0.14464706705903843,0.16742175911368895,-0.00585,-0.04480829608969481,0.032435724483032446
mid,2012-01-18,1815,C,2012-01-30,0.11915,0.08127308778635425,0.0671171073992527,0.10526111111111117,0.008867125886222876,-0.015392104628889514,0.27192777777777766,0.25654589139605577,0.26839447843658937,-0.1836277777777777,-0.15085924257469505,-0.12808455052004453,-0.2586277777777778,-0.2975860738674726,-0.22034205329474535
mid,2012-01-18,2913,C,2012-01-30,0.08505909090909083,0.04718217869544508,0.03302619830834353,0.15051360862038346,0.05411962339549517,0.02986039288038278,0.059604517711292625,0.04422263132957074,0.056071218370104314,0.02324088134765625,0.0560094165507389,0.07878410860538942,0.1796044899680397,0.1406461938783449,0.21789021445107215
mid,2012-01-18,3379,A,2012-01-30,0.059290903851244935,0.021413991637599182,0.007258011250497631,0.23886834535759785,0.14247436013270956,0.11821512961759717,0.07865704570276258,0.06327515932104069,0.07512374636157426,-0.06746970551892226,-0.03470117031583961,-0.011926478261189082,-0.14071740629110427,-0.17967570238079908,-0.10243168180807183
mid,2012-01-18,3527,C,2012-01-30,0.03505911893901872,-0.0028177932746270354,-0.016973773661728586,0.18960460324464337,0.09321061801975508,0.06895138750464269,0.2214227307332121,0.2060408443514902,0.21788943139202377,0.11233182302649705,0.1451003582295797,0.16787505028423022,-0.00585,-0.04480829608969481,0.032435724483032446
mid,2012-01-18,3653,C,2012-01-30,0.24414991481554207,0.20627300260189632,0.19211702221479476,0.34079940564532174,0.24440542042043345,0.22014618990532106,0.041830353386019724,0.026448467004297836,0.03829705404483141,0.056580666950009205,0.08934920215309186,0.11212389420774238,-0.16537936382088866,-0.20433765991058347,-0.12709363933785622
mid,2012-01-18,4523,C,2012-01-30,0.018589934831605558,-0.019286977382040195,-0.033442957769141746,0.0002600419772097679,-0.09613394324767852,-0.1203931737627909,-0.2543224506594921,-0.269704337041214,-0.2578557500006804,-0.3306971984505026,-0.29792866324741996,-0.2751539711927694,-0.40198033523498455,-0.44093863132467936,-0.3636946107519521
mid,2012-01-18,4728,C,2012-01-30,0.029770011075706336,-0.008106901137939417,-0.022262881525040967,0.21578581459082394,0.11939182936593565,0.09513259885082326,0.0073426116060598895,-0.008039274775661999,0.0038093122648715783,-0.28289489405307844,-0.2501263588499958,-0.22735166679534527,-0.13513763400004306,-0.17409593008973787,-0.09685190951701061
mid,2012-01-18,4930,C,2012-01-30,0.1864576971845228,0.14858078497087704,0.13442480458377548,0.23590825151190278,0.1395142662870145,0.1152550357719021,-0.1239818656934529,-0.1393637520751748,-0.12751516503464122,-0.35475114035415833,-0.3219826051510757,-0.29920791309642514,-0.23022468181728847,-0.2691829779069833,-0.19193895733425603
mid,2012-01-18,5706,C,2012-01-30,0.036703178234136845,-0.0011737339795089077,-0.015329714366610458,0.09597373052415739,-0.00042025470073089877,-0.02467948521584329,-0.0666403054769765,-0.08202219185869838,-0.07017360481816481,-0.21557647379613895,-0.1828079385930563,-0.16003324653840578,-0.033205646364576104,-0.07216394245427091,0.005080078118456344
mid,2012-01-30,1701,C,2012-01-31,0.07703770053475947,0.051714056074032705,0.03160564925270815,0.24548689839572183,0.16550108483831552,0.12186031437368317,-0.04328315508021383,-0.03841689348065345,-0.023796791443850163,-0.03526176470588236,0.02970363310561199,0.047775199273534456,0.05564732620320858,0.034961102512109175,0.10743372196292589
mid,2012-01-30,1733,C,2012-01-31,0.04104863842662656,0.01572499396589979,-0.004383412855424762,0.09702443267776109,0.017038619120354787,-0.02660215134427757,0.20292458396369165,0.20779084556325203,0.2224109476000553,0.15602594553706509,0.22099134334855944,0.2390629095164819,0.13182019667170977,0.11113397298061037,0.18360659243142707
mid,2012-01-30,1789,C,2012-01-31,0.019733982202447063,-0.005589662258279705,-0.025698069079604258,0.24665278086763057,0.16666696731022426,0.1230261968455919,0.15321562847608453,0.1580818900756449,0.1727019921124482,0.29337135706340367,0.358336754874898,0.3764083210428205,0.504717296996663,0.4840310733055636,0.5565036927563803
mid,2012-01-30,3152,C,2012-01-31,0.1331145331907239,0.10779088872999712,0.08768248190867256,0.34837342587871867,0.26838761232131236,0.22474684185668,-0.01402436596250687,-0.009158104362946486,0.0054619976738568,0.0813434794663789,0.14630887727787326,0.16438044344579572,0.09360497643878798,0.07291875274768858,0.1453913721985053
mid,2012-01-30,3605,C,2012-01-31,0.11868532440064775,0.09336167993992098,0.07325327311859642,0.1409901843646503,0.061004370807243996,0.01736360034261164,-0.1201622635838134,-0.11529600198425302,-0.10067589994744974,-0.2279689430114594,-0.16300354519996504,-0.14493197903204258,-0.3924670696484287,-0.4131532933395281,-0.34068067388871137
mid,2012-01-30,6182,C,2012-01-31,0.1370071428571428,0.11168349839641603,0.09157509157509147,0.2584356474095916,0.17844983385218527,0.1348090633875529,-0.039183447978115106,-0.03431718637855472,-0.019697084341751436,-0.18680236184491736,-0.121836964033423,-0.10376539786550054,-0.2714357670032065,-0.2921219906943059,-0.21964937124348918
mid,2012-01-30,8121,C,2012-01-31,0.14979598168870792,0.12447233722798115,0.10436393040665659,0.38173901322482207,0.30175319966741576,0.25811242920278343,0.03992822990844349,0.044794491508003874,0.05941459354480716,-0.20625691759918616,-0.1412915197876918,-0.12321995361976934,-0.2591562054933876,-0.279842429184487,-0.20736980973367028
mid,2012-01-31,1560,C,2012-02-01,0.045523954599760906,0.003042662256333449,-0.013648413356714295,0.07180830346475511,-0.006985382391497236,-0.04555083834207352,0.07658727598566309,0.0828779668446378,0.10729387254398048,-0.05841869772998807,0.013225867208577123,0.03616850363519974,0.06941881720430101,0.04750129712025877,0.13282277403883347
mid,2012-01-31,3324,A,2012-02-01,0.23008751829820398,0.18760622595477652,0.17091515034172877,0.46446256259911844,0.3856688767428661,0.34710342079228984,0.2972750096306337,0.3035657004896084,0.3279816061889511,0.0988374836279228,0.170482048566488,0.1934246849931106,-0.00741247399728926,-0.029329994081331502,0.055991482837243194
mid,2012-01-31,3698,C,2012-02-01,0.13974386973180067,0.09726257738837321,0.08057150177532546,0.3562189655172411,0.27742527966098873,0.23885982371041245,0.31982049808429125,0.32611118894326596,0.35052709464260867,-0.06140555555555569,0.0102390093830095,0.033181645809632114,-0.017344252873563205,-0.03926177295760545,0.04605970396096925
mid,2012-01-31,5434,C,2012-02-01,0.05135338280088222,0.00887209045745476,-0.007818985155592983,0.19542112849375828,0.11662744263750593,0.07806198668692965,0.09584485293754988,0.10213554379652459,0.12655144949586727,-0.0016127555620838235,0.07003180937648137,0.09297444580310399,0.01745506859662118,-0.004462451487421061,0.08085902543115364
mid,2012-01-31,6108,C,2012-02-01,0.03833608199718377,-0.00414521034624369,-0.020836285959291434,0.11042906976744185,0.0316353839111895,-0.006930072039386781,0.02903372093023262,0.03532441178920733,0.05974031748855002,-0.07794298777025796,-0.006298422831692768,0.016644213594929846,-0.12445461567723479,-0.14637213576127703,-0.06105065884270233
mid,2012-01-31,6246,C,2012-02-01,0.10609030799519795,0.06360901565177049,0.046917940038722745,0.18071721026238988,0.10192352440613753,0.06335806845556125,-0.1774917571600075,-0.1712010663010328,-0.1467851606016901,-0.27973061599039584,-0.20808605105183064,-0.18514341462520803,-0.3028649002984055,-0.32478242038244776,-0.23946094346387306
mid,2012-01-31,8163,C,2012-02-01,0.09741086956521752,0.054929577221790066,0.03823850160874232,0.38001956521739133,0.301225879361139,0.2626604234105627,0.04034565217391308,0.04663634303288779,0.07105224873223048,0.1408891304347827,0.2125336953733479,0.23547633179997052,0.0050195652173913525,-0.01689795486665089,0.06842352205192381
mid,2012-01-31,9943,C,2012-02-01,0.031349124726476905,-0.011132167616950552,-0.027823243229998296,0.07401870897155352,-0.004774976884698828,-0.04334043283527511,0.07073643326039383,0.07702712411936855,0.10144302981871123,0.11450010940919034,0.18614467434775553,0.20908731077437814,-0.12401192560175064,-0.14592944568579289,-0.06060796876721819
mid,2012-02-01,1477,C,2012-02-02,0.033498710990501966,-0.00025773145249816803,-0.005619977464980774,0.06606316146540028,0.020028255665730882,0.0019092403057315854,0.1936072591587518,0.19042526307114774,0.20949749382387312,0.10676872455902311,0.19475743427616757,0.2253849952962373,0.29401431478968776,0.2744728810774125,0.36992551195931866
mid,2012-02-01,1707,C,2012-02-02,0.029700458715596366,-0.004055983727403768,-0.009418229739886375,0.07557201834862384,0.02953711254895444,0.011418097188955145,0.11800321100917435,0.1148212149215703,0.13389344567429567,0.3358931192660549,0.42388182898319937,0.45450939000326906,0.7372692660550458,0.7177278323427706,0.8131804632246767
mid,2012-02-01,1737,C,2012-02-02,0.03762826086956519,0.003871818426565053,-0.001490427585917553,0.05936739130434789,0.013332485504678492,-0.004786529855320805,-0.07976304347826088,-0.08294503956586494,-0.06387280881313956,-0.08845869565217387,-0.0004699859350294211,0.0301575750850403,-0.11019782608695647,-0.1297392597992317,-0.03428662891732559
mid,2012-02-01,2208,C,2012-02-02,0.010644845360824683,-0.02311159708217545,-0.028473843094658058,0.012706701030927768,-0.03332820476874163,-0.05144722012874093,-0.02440670103092777,-0.027588697118531826,-0.008516466365806441,-0.11306649484536088,-0.02507778512821643,0.0055497758918532925,-0.26976752577319585,-0.2893089594854711,-0.19385632860356497
mid,2012-02-01,3057,C,2012-02-02,0.06812266226926936,0.03436621982626922,0.029003973813786617,0.1420952535310768,0.0960603477314074,0.0779413323714081,-0.08256227215569498,-0.08574426824329903,-0.06667203749057365,-0.18941160220384443,-0.10142289248669997,-0.07079533146663025,-0.32091848634175024,-0.3404599200540255,-0.24500728917211936
mid,2012-02-01,3324,S,2012-02-02,0.19954730596002115,0.16579086351702102,0.1604286175045384,0.3884527779965995,0.3424178721969301,0.3242988568369308,0.3134903266430623,0.31030833055545826,0.32938056130818366,0.03912747081212244,0.1271161805292669,0.15774374154933662,-0.03433575517076024,-0.05387718888303548,0.04157544199887064
mid,2012-02-01,3546,C,2012-02-02,0.1254241592011857,0.09166771675818555,0.08630547074570294,0.17175620071822265,0.12572129491855324,0.10760227955855395,0.08166610613412387,0.07848411004651981,0.09755634079924519,-0.2683982352632095,-0.18040952554606504,-0.14978196452599532,-0.15385516726518553,-0.17339660097746076,-0.07794397009555465
mid,2012-02-01,3630,C,2012-02-02,0.10161813064654615,0.06786168820354602,0.06249944219106341,0.10526106241890468,0.059226156619235276,0.04110714125923598,-0.1506587473601216,-0.15384074344772566,-0.1347685126950003,-0.24901943901830667,-0.16103072930116222,-0.1304031682810925,0.09979662824121185,0.08025519452893662,0.17570782541084273
mid,2012-02-01,4102,C,2012-02-02,0.07009933245214364,0.03634289000914351,0.030980643996660902,0.09541580342913916,0.04938089762946976,0.031261882269470465,-0.16091333443482045,-0.1640953305224245,-0.14502309976969913,-0.28222134740736604,-0.1942326376902216,-0.16360507667015187,-0.31492175219984897,-0.3344631859121242,-0.2390105550302181
mid,2012-02-01,4722,A,2012-02-02,0.07166939084016058,0.037912948397160445,0.03255070238467784,0.0115918274795185,-0.0344430783201509,-0.0525620936801502,0.009653925447388766,0.00647192935978471,0.025544160112510095,-0.011663942493172909,0.07632476722397155,0.10695232824404127,-0.1153940630996598,-0.13493549681193504,-0.03948286593002892
mid,2012-02-01,5312,B,2012-02-02,0.07280172499089668,0.03904528254789655,0.03368303653541394,0.1527018704065876,0.10666696460691819,0.08854794924691889,0.03035476380927573,0.027172767721671674,0.04624499847439706,-0.14567518304117963,-0.057686473324035176,-0.027058912303965454,-0.030818789489380195,-0.05036022320165543,0.04509240768025068
mid,2012-02-01,8213,C,2012-02-02,0.23720555555555536,0.20344911311255523,0.19808686710007262,0.35526111111111114,0.30922620531144174,0.29110718995144247,0.4125527777777779,0.4093707816901738,0.42844301244289923,0.18165,0.26963870971714443,0.3002662707372142,0.4576916666666665,0.43815023295439126,0.5336028638362974
mid,2012-02-01,9911,C,2012-02-02,0.0024833333333333036,-0.03127310910966683,-0.03663535512214944,0.04970555555555558,0.003670649755886178,-0.014448365604113118,-0.09751666666666656,-0.10069866275427061,-0.08162643200154523,-0.20862777777777783,-0.12063906806063338,-0.09001150704056365,-0.041961111111110984,-0.06150254482338622,0.033950086058519895
mid,2012-02-02,1507,C,2012-02-03,-0.016602688172043002,-0.041003994159046854,-0.04773909064402404,0.026408064516129003,-0.007856471651084142,-0.011927756254011546,0.043612365591397716,0.04562675893218728,0.07223477242647214,0.04038655913978486,0.13215218638635864,0.16191260962988913,0.23501021505376354,0.2144252056571209,0.31029087888556134
mid,2012-02-02,3265,C,2012-02-03,0.17470551981379426,0.1503042138267904,0.1435691173418132,0.2858165972856007,0.25155206111838757,0.24748077651546016,0.36716577089655533,0.3691801642373449,0.3957881777316298,0.17272142316511166,0.2644870504116854,0.2942474736552159,0.7004991546888456,0.679914145292203,0.7757798185206434
mid,2012-02-02,3628,C,2012-02-03,-0.00585,-0.030251305987003853,-0.03698640247198104,-0.03334996185302739,-0.06761449802024053,-0.07168578262316794,-0.15834996185302738,-0.15633556851223782,-0.12972755501795297,-0.4333500095367432,-0.3415843822901694,-0.31182395904663895,-0.44335,-0.4639350093966427,-0.36806933616820225
mid,2012-02-02,4126,C,2012-02-03,0.019731312238993402,-0.0046699937480104495,-0.011405090232987636,0.06973134980064946,0.03546681363343632,0.03139552903050891,0.042987128688272945,0.04500152202906251,0.07160953552334737,0.0033359713009629916,0.09510159854753678,0.12486202179106726,0.0685685482462838,0.047983538849641155,0.1438492120780816
mid,2012-02-02,4909,A,2012-02-03,0.04904258122437035,0.0246412752373665,0.017906178752389312,-0.03448963530402958,-0.06875417147124271,-0.07282545607417013,-0.23616029055974438,-0.23414589721895482,-0.20753788372466997,-0.3411722108054437,-0.2494065835588699,-0.21964616031533943,-0.28747292875147246,-0.3080579381481151,-0.21219226491967466
mid,2012-02-02,5903,A,2012-02-03,0.05012014925373145,0.025718843266727597,0.01898374678175041,0.03519477611940305,0.0009302399521899027,-0.003141044650737501,0.05758283582089554,0.059597229161685104,0.08620524265596996,0.05012014925373145,0.14188577650030523,0.17164619974383571,0.0016126865671640895,-0.018972322829478562,0.07689335039896189
